x1,x2,x3,target
4.71,10.52,-7.73,high
33.37,2.97,-27.67,high
29.22,2.66,-23.01,high
56.18,8.91,-24.18,high
37.03,5.81,-17.89,high
0.94,3.9,-52.78,high
56.15,2.79,-41.61,high
38.1,9.61,-1.46,high
31.76,12.46,-50.41,high
52.97,5.65,-31.77,high
22.38,6.15,-13.06,high
4.3,6.25,-16.28,high
35.46,6.89,-49.68,high
16.51,1.69,-56.39,high
5.65,5.52,-8.02,high
53.45,11.16,-52.28,high
45.59,12.59,-21.52,high
-0.64,11.23,-13.46,high
51.89,5.41,-11.46,high
44.02,10.33,-53.18,high
26.52,8.79,-49.1,high
0.87,17.61,-52.57,high
33.32,9.59,-42.38,high
66.11,2.23,-5.65,high
42.89,12.23,8.36,high
22.29,9.34,-48.46,high
17.84,17.59,-10.19,high
54.27,12.81,-19.4,high
38.52,2.08,-19.52,high
8.66,5.43,2.97,high
43.59,12.8,-36.65,high
45.07,7.43,-47.46,high
76.16,1.61,-23.39,high
53.22,14.21,-52.85,high
25.38,7.6,5.45,high
33.82,7.59,-29.36,high
9.41,3.74,-7.86,high
66.96,22.03,-23.07,high
43.09,4.91,9.13,high
84.69,29.78,-29.59,high
37.38,10.44,-44.51,high
73.46,9.99,-11.42,high
68.44,5.63,-33.59,high
46.0,17.72,-11.26,high
87.17,11.99,-10.98,high
28.09,7.58,1.45,high
72.51,6.9,-17.81,high
28.53,5.14,-19.65,high
25.92,15.5,-44.41,high
17.61,11.97,6.17,high
33.73,16.65,-43.53,high
14.01,1.85,-52.08,high
25.27,5.88,-13.3,high
15.19,18.55,-51.52,high
22.63,3.98,3.4,high
79.28,6.18,-59.08,high
13.64,6.56,-24.43,high
63.53,12.12,-29.84,high
46.09,11.79,-28.95,high
68.63,2.1,-36.88,high
4.79,9.94,-35.9,high
7.87,7.11,-31.54,high
26.28,4.62,-8.15,high
26.79,14.81,-3.23,high
30.6,3.76,-36.52,high
11.09,10.43,-34.07,high
26.01,7.11,-53.47,high
67.28,4.32,-48.8,high
64.96,2.16,-37.25,high
35.01,13.34,1.37,high
22.58,6.67,-51.2,high
11.55,3.13,-38.91,high
44.71,7.97,-5.69,high
12.9,11.82,0.93,high
74.0,7.74,-52.17,high
21.99,5.15,-9.32,high
26.97,4.8,-21.71,high
57.15,7.08,-55.44,high
41.76,4.24,-8.56,high
8.5,16.33,-38.04,high
87.82,7.82,-8.94,high
26.66,9.81,1.21,high
73.3,21.73,5.22,high
76.2,12.53,-19.11,high
74.8,2.44,-0.84,high
12.73,20.21,-18.31,high
81.21,4.48,-9.9,high
28.73,9.69,6.21,high
79.75,15.4,-6.56,high
60.81,5.99,-24.64,high
70.93,9.27,-42.72,high
80.1,16.24,-30.8,high
58.18,11.54,-16.16,high
66.48,9.72,4.22,high
92.1,8.69,-35.84,high
41.74,14.49,-19.42,high
57.34,5.96,-30.88,high
20.61,4.26,-28.98,high
71.31,6.7,-43.89,high
31.35,13.77,-5.6,high
30.19,11.29,-33.05,high
16.89,15.8,4.58,high
44.83,3.3,-49.02,high
33.94,3.73,-45.3,high
76.17,6.05,-27.09,high
74.2,10.96,-43.01,high
67.78,9.2,-17.32,high
19.49,18.03,-31.43,high
63.69,10.03,-52.04,high
63.62,12.32,-47.08,high
23.63,20.0,5.13,high
83.5,4.58,5.45,high
19.28,4.28,-25.07,high
63.28,12.15,-54.08,high
46.43,10.9,-48.28,high
69.74,7.6,-51.54,high
5.52,13.75,-3.62,high
66.14,7.25,-6.52,high
53.29,8.1,-17.23,high
51.37,4.15,-48.87,high
33.32,6.45,-6.28,high
7.56,24.86,-10.6,high
49.83,2.74,5.44,high
62.21,12.88,4.36,high
19.57,8.96,-2.8,high
24.87,12.76,-27.19,high
3.1,5.83,7.52,high
-5.84,15.18,-11.99,high
30.2,11.95,-13.62,high
20.28,2.41,-40.02,high
67.59,5.19,-12.13,high
46.02,11.34,-49.27,high
35.21,11.18,-21.49,high
18.99,6.1,-12.39,high
7.75,8.94,-7.59,high
92.04,18.92,-26.15,high
16.42,15.75,-27.98,high
28.5,11.48,-56.9,high
75.47,3.25,-57.87,high
74.53,4.72,-6.53,high
23.93,4.83,-38.48,high
76.23,8.5,2.78,high
80.8,2.78,-15.23,high
9.4,11.55,-22.12,high
24.96,9.43,-16.55,high
18.9,18.23,-8.22,high
66.1,17.58,-24.92,high
82.88,2.05,-25.12,high
-5.35,2.29,-40.93,high
55.94,4.44,5.79,high
1.77,8.46,-56.04,high
29.84,5.9,3.78,high
41.45,3.89,-39.97,high
71.68,23.24,-30.0,high
43.42,29.12,-16.64,high
42.23,9.28,-11.75,high
16.84,3.29,-7.49,high
57.07,8.74,-56.32,high
13.23,9.53,-42.28,high
85.44,14.3,1.84,high
40.28,7.35,4.55,high
62.7,9.33,-17.34,high
64.74,1.23,-52.06,high
66.69,8.22,-24.2,high
22.85,5.29,8.31,high
14.38,4.74,-20.58,high
58.96,20.98,-38.1,high
73.3,16.25,1.72,high
76.72,1.33,6.76,high
48.2,12.25,-30.31,high
37.37,5.18,9.96,high
3.63,3.12,-12.73,high
9.5,8.69,-0.41,high
66.81,7.49,-44.29,high
7.47,11.89,-33.6,high
78.4,6.79,-24.4,high
26.64,5.36,-15.22,high
21.58,9.31,-42.14,high
-4.22,3.91,-4.27,high
38.31,5.5,-46.25,high
66.11,4.55,-29.29,high
13.14,9.09,-33.15,high
29.07,2.31,-7.61,high
49.83,7.49,-26.37,high
12.32,20.62,-27.17,high
43.52,10.96,-47.76,high
50.08,3.72,-22.96,high
65.97,7.38,-10.34,high
8.31,10.51,-44.91,high
59.53,6.08,3.16,high
79.24,9.96,-36.17,high
64.39,4.05,-42.81,high
72.17,14.55,8.23,high
29.02,6.42,-54.44,high
65.62,5.8,1.61,high
15.53,7.54,-4.4,high
55.9,25.24,-20.95,high
62.57,11.71,-52.53,high
42.76,4.68,-50.01,high
71.93,8.05,-46.18,high
-5.81,6.68,-44.43,high
40.26,16.28,-33.55,high
13.15,8.97,-14.46,high
11.28,13.33,-14.62,high
48.45,6.08,-15.63,high
47.45,4.5,-34.23,high
12.11,8.29,-26.46,high
67.77,6.88,7.06,high
8.48,9.05,-23.51,high
11.26,26.1,3.81,high
42.06,4.02,-39.79,high
55.53,2.84,-25.02,high
57.78,5.32,-32.4,high
70.32,16.31,4.6,high
69.6,7.81,-0.16,high
29.99,6.38,-47.35,high
67.94,22.36,-31.55,high
28.67,2.32,-39.51,high
20.95,7.23,-12.47,high
45.33,3.52,-55.48,high
18.08,13.75,-45.46,high
19.53,4.72,-9.06,high
33.95,0.3,3.79,high
15.52,8.19,-39.13,high
41.9,5.19,-40.2,high
38.22,13.58,-35.66,high
39.6,15.32,-42.88,high
48.31,14.88,-56.8,high
45.15,6.15,-24.54,high
2.87,7.53,-23.82,high
8.14,6.85,-53.64,high
82.58,3.02,-13.92,high
52.42,5.1,-45.79,high
72.86,10.96,-32.65,high
74.3,22.69,0.7,high
13.97,4.49,-29.36,high
56.26,8.9,-43.6,high
19.19,8.58,7.66,high
79.49,2.12,-35.81,high
39.45,14.88,5.58,high
62.86,7.41,-50.36,high
47.6,3.1,-48.15,high
4.63,6.64,6.38,high
41.16,7.0,-54.42,high
83.37,9.78,-40.07,high
71.39,5.47,-16.65,high
-6.74,13.25,-46.12,high
27.71,8.93,-27.03,high
48.65,8.84,-59.46,high
25.38,8.2,-26.35,high
65.54,17.25,-11.64,high
31.02,9.41,-9.84,high
7.57,4.8,-2.72,high
25.15,17.63,-29.98,high
65.12,14.02,-9.7,high
52.7,13.36,7.54,high
56.21,9.06,-56.86,high
56.38,3.76,-23.09,high
13.61,4.24,-55.59,high
55.92,2.92,-9.22,high
62.99,11.11,-37.99,high
45.17,1.07,-11.71,high
79.56,5.42,-34.04,high
86.39,7.83,-29.5,high
74.2,5.92,-45.14,high
72.13,3.56,-50.15,high
7.29,11.53,-33.8,high
10.25,2.78,-34.49,high
26.82,7.13,4.37,high
30.24,12.9,-32.27,high
45.14,6.67,-38.15,high
65.71,3.61,-10.79,high
15.84,13.98,-18.73,high
20.34,10.17,5.07,high
-7.92,12.63,-47.75,high
30.38,10.28,-38.82,high
71.35,4.31,9.16,high
63.41,9.86,-50.65,high
17.92,1.51,-13.9,high
22.62,14.67,6.3,high
56.4,2.17,-46.94,high
42.47,10.96,-38.07,high
26.06,5.43,-23.6,high
54.88,9.75,-20.25,high
8.97,23.5,-24.5,high
41.47,10.88,-59.91,high
42.27,6.53,-51.84,high
19.05,12.04,-53.16,high
49.29,10.35,-29.35,high
59.83,6.77,-51.33,high
31.77,18.98,-59.38,high
5.71,12.97,-34.06,high
24.57,20.76,-13.59,high
66.42,3.77,-18.3,high
70.98,5.05,-46.27,high
52.77,17.29,7.46,high
27.23,8.49,-49.15,high
60.42,4.47,-34.79,high
39.16,4.58,-23.96,high
58.64,11.23,-6.65,high
19.02,5.73,8.72,high
27.75,15.02,-8.15,high
-0.06,4.0,4.41,high
69.77,4.78,-24.1,high
29.55,5.84,-33.8,high
70.01,6.22,-35.73,high
57.07,7.73,-5.3,high
41.26,18.59,-43.52,high
55.82,8.08,-8.69,high
82.9,25.34,-44.81,high
49.48,12.32,-19.14,high
34.31,10.09,-10.67,high
13.52,2.75,-2.38,high
0.29,14.22,-0.46,high
37.09,24.11,-36.14,high
44.74,1.84,-55.46,high
26.87,4.14,-11.9,high
7.07,7.41,-3.72,high
70.83,13.3,-24.91,high
44.36,19.88,-41.87,high
82.71,5.08,-20.97,high
3.36,2.9,-25.33,high
29.05,8.04,-54.66,high
12.02,2.56,1.15,high
69.84,9.75,-1.64,high
35.24,10.52,5.97,high
75.99,9.32,4.45,high
62.78,12.79,-22.62,high
17.21,11.73,-14.4,high
67.88,16.47,7.59,high
5.6,11.96,-46.69,high
33.82,10.69,6.37,high
42.47,10.69,-0.77,high
4.84,3.55,-30.67,high
-2.2,5.86,-34.19,high
13.72,6.79,-23.1,high
26.03,9.16,-29.59,high
13.53,2.42,-27.71,high
6.55,3.29,7.47,high
26.27,23.58,-54.13,high
28.53,5.72,-22.89,high
45.04,11.2,-58.2,high
65.34,4.69,7.33,high
41.63,9.66,-51.15,high
29.34,9.44,-23.0,high
56.08,9.54,-8.88,high
46.11,4.44,-50.01,high
55.73,6.24,-37.94,high
-1.42,21.2,-5.78,high
14.35,12.7,3.75,high
67.27,17.71,-27.57,high
-0.47,4.68,2.51,high
37.28,12.79,-46.37,high
20.96,15.09,-55.53,high
15.43,6.46,-22.68,high
76.78,10.56,-26.32,high
76.7,7.29,4.09,high
38.92,4.77,-8.8,high
36.11,7.02,-5.37,high
6.22,5.16,-28.92,high
5.72,12.46,-20.11,high
45.05,10.44,-42.43,high
23.35,23.96,-13.96,high
81.81,15.82,-22.35,high
64.45,22.77,-7.65,high
61.82,3.36,-44.71,high
14.85,8.71,-24.61,high
52.55,4.52,-23.25,high
8.97,1.5,-0.36,high
47.13,12.27,5.53,high
35.01,5.93,-46.85,high
17.58,10.53,-35.63,high
5.97,4.06,-5.43,high
37.82,8.78,-16.91,high
7.79,3.9,-15.19,high
52.43,2.0,-4.74,high
40.98,13.7,-20.18,high
79.03,14.02,-48.41,high
-0.96,7.45,-14.84,high
63.41,5.01,-25.71,high
41.88,5.0,-43.8,high
58.59,2.6,4.94,high
63.81,11.63,-11.8,high
27.62,6.28,-11.61,high
8.54,4.74,-5.73,high
13.24,5.16,-31.2,high
9.57,1.37,-13.48,high
68.22,10.44,-27.6,high
64.48,3.31,-47.3,high
4.23,2.52,-15.74,high
26.12,2.53,-43.26,high
48.07,10.47,-57.29,high
27.44,14.04,-52.88,high
60.33,13.12,-40.96,high
10.73,8.26,-4.08,high
81.18,8.01,-57.0,high
18.74,6.92,-44.05,high
83.37,3.85,-8.27,high
21.06,1.23,1.57,high
62.05,9.44,1.12,high
-8.21,8.58,-16.2,high
74.91,9.43,-11.3,high
60.55,7.16,-58.65,high
80.47,9.35,-28.89,high
62.23,14.76,-41.92,high
31.86,3.81,7.05,high
29.54,9.56,-22.82,high
15.7,7.79,-8.37,high
6.67,7.58,-46.66,high
-2.35,12.08,8.94,high
63.76,5.84,-7.99,high
58.84,2.22,-39.34,high
28.65,21.02,-5.62,high
44.05,8.79,-41.71,high
14.29,19.4,-27.67,high
13.01,4.63,-51.66,high
43.4,4.99,-0.85,high
58.22,4.18,-59.33,high
15.83,11.29,4.58,high
63.51,4.19,-25.43,high
90.39,19.0,1.65,high
13.94,6.16,-9.29,high
53.21,11.85,-50.14,high
62.66,6.22,-29.26,high
20.45,10.61,-49.71,high
61.96,16.33,-54.14,high
49.15,4.73,-22.8,high
51.86,7.12,-45.78,high
66.93,9.59,-12.66,high
75.6,5.47,-46.73,high
9.46,6.46,-42.84,high
63.33,8.38,-44.06,high
34.37,3.86,-32.02,high
83.78,3.74,-45.69,high
-1.41,8.8,-30.72,high
78.99,12.48,-32.76,high
85.54,9.57,-42.39,high
48.38,11.27,-51.7,high
14.55,12.12,-7.27,high
14.53,10.83,-40.64,high
80.57,1.51,2.36,high
45.96,5.11,-21.47,high
40.62,3.8,-53.58,high
0.92,2.7,-18.59,high
33.6,5.3,-20.66,high
67.48,17.59,7.67,high
14.97,5.38,2.13,high
58.46,3.48,0.94,high
25.0,1.65,-5.3,high
-10.38,8.1,-5.37,high
63.63,9.48,-11.0,high
13.61,3.86,-34.26,high
66.95,6.17,1.64,high
53.1,18.04,-39.0,high
65.33,6.08,-26.54,high
66.56,10.58,-25.85,high
3.53,4.34,7.66,high
58.49,8.15,-42.79,high
43.17,5.12,-57.49,high
25.09,4.38,-17.16,high
60.27,0.84,-6.29,high
15.87,4.67,-3.4,high
39.96,10.58,-49.51,high
59.37,5.7,-25.27,high
22.42,19.26,-48.55,high
90.97,5.46,-0.95,high
10.55,20.16,-40.65,high
20.86,11.98,7.41,high
10.26,9.6,-39.37,high
50.2,4.1,-4.19,high
52.83,12.27,-14.65,high
85.74,8.04,-12.76,high
30.61,2.08,-56.19,high
17.24,10.09,-5.63,high
51.12,2.12,-42.71,high
26.39,5.84,-51.92,high
52.28,5.42,-37.75,high
77.59,5.94,-26.62,high
81.32,10.96,-41.66,high
30.25,3.54,-51.28,high
33.93,6.86,-8.15,high
76.03,7.38,-46.61,high
62.71,12.92,-29.98,high
82.77,7.05,3.75,high
20.99,3.04,-0.68,high
18.21,6.2,-11.52,high
67.98,5.08,-1.22,high
28.82,6.6,-18.61,high
-8.7,9.11,-40.24,high
65.12,2.84,-48.38,high
27.57,17.53,-51.67,high
13.7,9.03,3.1,high
-3.63,11.49,-18.96,high
-0.12,9.07,-14.21,high
53.74,8.51,-41.86,high
39.58,2.36,-50.28,high
20.01,8.39,1.87,high
69.76,7.17,-24.04,high
67.14,1.47,-58.41,high
21.64,11.04,-46.64,high
28.66,3.73,-56.15,high
44.94,18.12,-42.77,high
30.16,8.77,-38.87,high
89.96,5.01,-43.63,high
22.55,11.01,-26.92,high
43.63,3.83,-12.73,high
44.39,6.21,-4.33,high
50.99,15.88,-8.91,high
72.08,17.58,-44.49,high
56.49,9.15,-44.41,high
36.0,5.48,-58.75,high
76.57,10.46,-32.53,high
18.08,2.93,6.06,high
29.86,4.84,0.87,high
1.46,6.35,-38.56,high
12.34,8.3,7.48,high
60.49,20.65,-56.57,high
26.67,12.85,-8.73,high
5.53,23.54,-34.68,high
54.67,6.38,-12.26,high
67.1,5.51,6.58,high
73.59,11.32,8.86,high
53.99,4.35,-45.99,high
-10.97,4.02,-24.2,high
85.85,5.9,-28.31,high
20.16,23.81,-45.41,high
11.03,8.28,-41.53,high
36.61,19.1,-39.66,high
6.02,5.06,-2.7,high
35.22,4.57,-40.11,high
-3.27,10.55,-38.67,high
11.65,2.51,2.62,high
-8.46,16.1,-40.56,high
31.68,7.8,-28.08,high
17.9,2.4,-29.98,high
24.44,10.1,6.92,high
-1.3,7.21,-34.42,high
15.0,8.15,-20.9,high
57.56,17.89,8.54,high
42.58,10.34,-3.32,high
-6.65,14.21,-51.71,high
79.95,15.72,6.54,high
88.29,14.85,-19.07,high
4.28,7.74,-18.54,high
24.0,1.3,-55.55,high
33.96,17.69,-41.09,high
77.48,9.19,-1.07,high
82.19,7.58,-1.59,high
74.94,5.24,-4.45,high
16.74,5.93,-7.1,high
28.72,4.59,4.47,high
5.14,4.93,-53.29,high
68.31,23.62,-59.86,high
36.74,14.27,2.64,high
1.49,4.45,-3.94,high
48.56,6.79,-35.39,high
65.45,21.32,-20.58,high
78.78,15.09,-52.99,high
47.31,19.74,-14.31,high
69.47,7.09,-56.6,high
31.59,4.42,-43.05,high
49.58,5.71,-35.64,high
67.36,4.45,-18.36,high
58.21,12.69,-2.33,high
10.54,13.68,-17.65,high
33.34,1.57,-4.01,high
14.66,4.08,-24.51,high
28.49,4.88,-42.37,high
32.08,6.13,-1.23,high
76.4,11.18,-37.69,high
54.75,14.65,-12.42,high
26.3,11.23,-3.3,high
63.39,12.0,-24.48,high
15.88,8.5,9.11,high
77.58,14.9,-38.86,high
10.24,9.76,-15.97,high
11.09,5.04,-49.39,high
44.81,9.85,-5.87,high
54.5,8.97,-40.97,high
29.72,6.97,-10.17,high
25.31,6.86,-44.01,high
31.32,6.02,-52.37,high
16.15,5.0,-41.0,high
1.05,8.99,-47.26,high
-1.29,3.53,-52.71,high
67.56,2.64,-21.56,high
74.1,6.89,-6.37,high
23.09,7.08,-10.05,high
17.44,17.68,-20.8,high
36.61,13.87,3.05,high
34.61,15.19,-13.96,high
-7.69,2.94,-55.46,high
70.51,10.5,-32.48,high
83.47,4.37,-17.46,high
51.64,9.06,-27.57,high
73.61,12.49,-34.53,high
63.33,6.49,-5.52,high
44.96,9.02,9.84,high
24.13,8.15,-14.47,high
52.41,26.09,-59.25,high
3.46,3.71,-44.07,high
60.87,11.27,-51.73,high
39.78,7.1,-54.99,high
35.18,11.39,-5.86,high
59.53,12.8,4.91,high
19.56,8.1,-16.71,high
25.73,11.19,-12.1,high
53.61,20.39,-21.76,high
12.16,10.99,-43.97,high
-7.83,4.38,-58.43,high
0.23,4.7,-11.82,high
30.48,9.76,-26.29,high
65.67,11.18,-23.77,high
-3.59,10.77,-7.08,high
10.3,6.94,-49.76,high
7.6,12.68,1.85,high
27.3,27.64,-14.77,high
77.66,4.58,-12.37,high
78.91,5.85,-13.43,high
11.0,3.11,-35.05,high
5.93,12.82,-24.13,high
32.82,8.72,-56.71,high
36.41,12.25,-41.03,high
-4.13,1.29,-23.41,high
14.84,15.97,-53.87,high
25.83,3.03,-42.64,high
81.86,9.45,-3.67,high
79.03,10.47,-44.0,high
27.25,3.03,-21.58,high
59.37,23.22,-58.27,high
57.68,2.5,-35.88,high
69.16,8.63,-46.0,high
41.02,9.26,-12.16,high
53.52,4.91,-50.69,high
-7.54,4.22,-14.67,high
70.23,13.09,-7.56,high
26.56,13.61,0.05,high
50.1,2.07,-10.38,high
80.8,14.8,-50.62,high
78.71,7.83,0.47,high
84.57,10.0,-21.19,high
79.41,13.98,-16.43,high
51.96,15.51,6.84,high
27.27,7.07,-29.12,high
81.54,16.21,-15.95,high
67.43,15.02,-24.84,high
68.09,5.21,-7.56,high
32.6,5.9,-14.5,high
3.82,6.05,-7.34,high
83.1,16.94,-36.77,high
54.63,7.59,-6.29,high
11.42,9.39,9.65,high
74.28,3.69,-56.46,high
65.75,4.93,9.7,high
20.87,9.36,-13.3,high
1.06,16.23,-16.82,high
34.19,7.69,-27.16,high
35.58,13.38,2.54,high
30.37,9.22,-3.41,high
18.83,19.03,-11.86,high
5.47,7.07,-52.57,high
74.04,16.29,-25.68,high
32.44,20.98,-30.46,high
47.41,4.8,-44.64,high
26.81,4.43,5.82,high
34.78,14.34,-45.66,high
58.29,15.56,-55.65,high
71.86,15.7,-25.3,high
8.13,3.94,-2.67,high
26.27,8.98,-21.98,high
45.66,4.06,-12.66,high
15.65,6.73,-28.23,high
59.41,6.73,9.58,high
85.36,10.89,-26.38,high
41.59,6.66,-19.83,high
34.86,4.09,-6.75,high
39.45,1.27,-28.37,high
80.96,10.75,8.18,high
12.89,4.08,6.78,high
-2.17,8.03,-24.03,high
-7.27,7.86,-44.21,high
25.94,11.02,-21.54,high
27.99,12.68,-43.75,high
77.39,4.35,-20.19,high
7.9,14.1,-34.98,high
34.73,13.12,-13.04,high
19.37,10.87,-57.4,high
78.15,9.01,-20.44,high
20.87,9.77,-56.87,high
55.88,2.63,-49.32,high
19.9,12.88,8.73,high
38.42,9.6,-28.37,high
59.8,12.86,1.84,high
64.92,8.54,-10.48,high
7.68,11.76,-4.74,high
54.18,9.85,-41.92,high
50.82,2.1,-34.86,high
78.95,9.23,3.83,high
67.74,6.12,-6.7,high
45.94,10.89,-35.25,high
32.61,23.91,-58.1,high
52.93,4.54,-53.19,high
38.07,3.53,-44.23,high
69.38,6.65,-34.24,high
51.63,5.75,-35.7,high
38.83,11.18,-14.87,high
9.3,3.84,-46.98,high
26.92,4.62,-20.67,high
46.41,3.01,-12.28,high
43.36,6.99,-0.02,high
14.6,3.26,-33.0,high
47.82,5.16,-42.54,high
21.21,6.61,-32.34,high
52.4,13.89,-16.49,high
47.52,9.45,-17.56,high
64.04,4.77,-43.87,high
65.71,25.79,-43.48,high
57.28,3.04,-43.98,high
28.83,9.45,6.7,high
25.9,16.98,8.65,high
64.73,5.8,-10.12,high
51.96,5.5,-2.3,high
58.43,6.85,9.21,high
76.82,4.87,-16.71,high
49.97,15.88,-17.75,high
-2.16,18.53,-33.99,high
76.99,2.27,-45.46,high
75.25,9.19,-36.01,high
24.76,11.93,-0.43,high
85.8,5.56,-58.14,high
67.36,10.9,-42.53,high
75.94,2.94,-55.48,high
28.63,3.44,-12.74,high
24.26,25.98,-27.78,high
54.7,10.03,-1.91,high
35.63,3.09,3.48,high
76.46,13.06,-26.59,high
82.96,3.03,-40.28,high
47.42,4.14,-21.82,high
41.14,7.36,-3.26,high
25.84,13.8,-50.96,high
53.03,9.09,-8.18,high
54.77,12.51,-14.08,high
61.87,11.32,-23.74,high
87.56,5.07,1.11,high
-1.14,25.32,-32.39,high
73.92,10.68,-19.17,high
41.77,16.08,-34.76,high
33.23,12.09,-19.72,high
54.59,14.7,-17.78,high
39.71,11.07,-46.91,high
67.94,5.15,-15.65,high
27.08,8.48,-51.85,high
71.49,17.61,-34.51,high
17.5,10.9,-55.73,high
42.05,15.66,-15.13,high
63.57,10.99,-19.44,high
80.07,9.24,-12.53,high
61.9,14.12,-32.24,high
63.14,4.76,-0.73,high
5.38,5.73,-58.2,high
16.15,9.15,-41.82,high
78.32,8.9,-45.09,high
38.71,6.08,4.92,high
33.33,11.42,0.05,high
43.89,9.08,-6.74,high
18.78,25.2,-13.77,high
21.08,4.11,-27.98,high
82.89,6.26,-16.73,high
64.76,3.3,-31.79,high
5.61,7.35,-56.54,high
8.34,11.21,-42.46,high
6.51,27.93,-44.24,high
44.18,9.45,-50.79,high
13.08,5.59,4.89,high
79.69,10.23,-51.41,high
15.38,16.49,-25.55,high
57.34,13.32,-0.55,high
39.94,10.32,-24.27,high
27.83,4.59,-51.71,high
36.69,2.47,-19.47,high
2.65,10.99,-3.04,high
79.06,10.57,-35.22,high
66.56,2.37,-43.76,high
69.89,3.25,4.16,high
2.98,4.14,-41.35,high
71.01,11.25,-10.04,high
80.94,12.82,-38.05,high
20.11,9.57,-59.93,high
-5.62,8.23,-18.15,high
38.17,15.86,-24.22,high
59.08,2.15,-58.29,high
30.55,2.26,-12.26,high
8.93,7.4,-4.73,high
71.36,0.88,-29.27,high
78.76,23.3,-33.28,high
86.53,7.37,-45.85,high
71.31,7.09,-7.25,high
46.0,9.02,-37.49,high
47.9,9.35,-38.63,high
48.64,1.84,6.57,high
65.59,12.41,-40.13,high
14.91,8.33,-29.43,high
22.75,18.27,1.55,high
40.19,15.05,-55.17,high
44.89,6.32,-27.02,high
86.57,14.66,-19.06,high
60.69,4.51,-5.8,high
13.05,14.08,-5.44,high
20.46,17.88,-10.62,high
68.91,3.2,-13.17,high
13.19,2.84,-7.19,high
46.09,4.33,-50.23,high
72.82,4.52,-14.07,high
66.51,17.87,-59.37,high
9.79,21.37,-49.1,high
59.54,12.39,0.85,high
83.42,5.74,2.47,high
61.7,12.85,-23.95,high
18.04,7.95,-52.49,high
40.09,3.37,0.45,high
16.39,2.63,-6.08,high
69.16,14.32,-0.84,high
26.18,11.86,3.39,high
63.14,9.07,-26.68,high
67.14,5.82,-1.31,high
37.26,9.23,-36.44,high
55.71,9.97,-38.82,high
20.77,6.84,-17.31,high
2.01,14.91,-48.18,high
39.76,6.69,-13.69,high
0.31,23.61,-28.43,high
16.27,6.62,-57.9,high
69.84,1.7,-13.3,high
36.49,5.33,-51.12,high
59.39,12.58,2.88,high
33.49,4.22,-2.84,high
41.06,13.21,-24.39,high
26.86,12.1,-29.7,high
71.31,14.38,-59.65,high
36.18,17.2,9.45,high
25.74,1.84,-58.96,high
16.27,13.28,-22.87,high
50.03,10.62,-50.4,high
66.76,3.18,-53.05,high
25.59,10.51,-53.59,high
44.92,2.55,-10.61,high
65.56,3.8,-40.05,high
65.78,5.52,-59.32,high
48.5,3.75,0.71,high
1.67,9.09,-28.62,high
12.99,4.52,-7.89,high
61.21,4.08,-34.31,high
4.5,7.8,-27.1,high
91.31,8.75,-12.2,high
46.49,6.05,-45.26,high
4.91,10.8,-3.48,high
30.25,2.69,-59.07,high
17.34,27.39,-54.2,high
35.05,5.2,-11.78,high
73.22,2.5,-6.11,high
33.52,11.17,-30.62,high
-11.87,10.52,-21.25,high
3.06,9.03,0.79,high
46.49,5.39,-11.91,high
38.68,5.39,4.84,high
1.56,12.81,-35.79,high
55.3,6.21,6.3,high
44.93,7.78,9.9,high
78.32,3.53,-6.22,high
55.79,10.35,-2.39,high
0.56,3.83,-49.41,high
16.68,10.55,0.16,high
8.69,17.29,-9.43,high
-6.55,13.71,-21.54,high
25.03,3.12,3.89,high
71.69,6.04,-0.02,high
68.52,5.82,-6.18,high
63.94,5.72,-36.49,high
22.95,4.2,-39.32,high
24.28,13.3,-30.36,high
18.8,5.27,-50.44,high
82.23,23.16,-29.17,high
51.18,3.71,-7.68,high
18.17,10.87,-13.01,high
83.58,2.04,-48.42,high
30.58,9.56,-32.28,high
30.45,8.35,-47.19,high
52.21,6.76,0.08,high
9.65,7.58,-1.86,high
77.61,9.62,-25.26,high
56.44,7.3,-16.71,high
-0.07,6.18,-43.24,high
35.31,4.16,-35.11,high
72.65,19.11,-44.45,high
29.36,13.97,-58.66,high
40.82,8.15,-18.5,high
65.96,15.04,8.93,high
22.16,8.46,-26.34,high
61.81,3.97,2.06,high
4.16,17.29,4.81,high
31.11,8.82,-36.49,high
92.12,9.8,-8.93,high
63.74,19.9,-30.53,high
63.86,14.7,-48.66,high
68.08,9.25,2.84,high
50.17,6.43,-15.76,high
73.06,8.59,-41.3,high
75.59,16.71,-25.05,high
69.68,7.05,-28.67,high
32.0,10.61,-12.42,high
37.4,5.68,-29.72,high
35.37,9.42,-49.7,high
26.52,10.83,-44.0,high
20.49,15.64,-28.01,high
77.4,7.67,-16.65,high
21.07,12.86,-27.91,high
8.74,3.34,-9.36,high
21.27,6.71,-21.09,high
45.98,8.54,-4.86,high
39.21,5.92,9.6,high
23.33,4.29,-53.21,high
79.05,5.84,-13.18,high
37.82,11.2,-11.47,high
48.59,8.56,-45.22,high
67.11,10.4,-36.18,high
69.72,2.09,-44.66,high
94.59,17.5,-18.06,high
60.72,8.67,4.92,high
20.43,11.61,-48.57,high
62.29,3.23,-34.59,high
11.04,11.9,-55.88,high
13.02,1.63,-36.63,high
37.94,11.05,-31.08,high
37.57,5.05,-41.45,high
65.5,7.5,-10.38,high
89.16,10.05,-34.17,high
9.64,6.53,-41.79,high
31.52,8.16,-43.01,high
